id_user,created_at,username,verified,followers,following,tweet_count,listed_count,cant_tweets_muestra,rt,vreplicas,likes,rtquotes
40119682,2009-05-14T23:41:20.000Z,Ravelgiji,False,211,404,8062,0,13,0,6,8,0
1373538932571439105,2021-03-21T07:36:34.000Z,JosEribertoTru1,False,513,1652,52,0,2,0,0,5,0
1253489915335147521,2020-04-24T01:05:08.000Z,Catalin72581589,False,1,46,6,0,1,0,0,1,0
1017886956020293633,2018-07-13T21:42:16.000Z,rescateantigua,False,4254,86,2357,10,10,143,14,528,11
1081005735834763264,2019-01-04T01:53:46.000Z,nathalyrsn,False,77,371,1557,0,1,0,0,2,0
817549532238147588,2017-01-07T01:52:52.000Z,Nia_Vel,False,30,58,12,0,5,0,0,0,0
362268185,2011-08-26T03:30:42.000Z,JuLYOsz,False,52,122,1936,0,15,8,4,20,1
1386846211861270531,2021-04-27T00:55:02.000Z,KarenAl47754559,False,48,137,1321,1,11,0,6,4,0
116024282,2010-02-20T21:30:21.000Z,RockStrongold,False,269,228,2889,0,1,0,0,0,0
1241880028092207109,2020-03-23T00:11:15.000Z,DenisCoyCaal1,False,1,31,20,0,1,0,1,0,0
1314421440477831169,2020-10-09T04:24:35.000Z,StewartJoshh,False,201,38,273,0,2,0,4,12,0
1353577853795893253,2021-01-25T05:38:25.000Z,DulceMa00776714,False,22,28,32,0,12,0,0,2,1
374652078,2011-09-16T17:51:19.000Z,AllegrettoGt,False,4480,4772,15655,19,1,0,0,0,0
45947220,2009-06-09T21:18:17.000Z,FlorsyPower,False,2723,1282,75349,77,2,0,1,14,0
75291154,2009-09-18T14:19:58.000Z,OctavioTenas,False,249,142,3718,1,9,0,2,0,0
1366046242304888832,2021-02-28T15:23:15.000Z,SofadeL99224561,False,466,14,42,0,2,10,1,98,0
221953780,2010-12-02T02:12:00.000Z,MonicaRega7,False,360,335,8573,0,6,0,0,0,0
312424455,2011-06-07T03:15:10.000Z,ni_heart,False,198,621,16731,0,10,0,2,2,0
881550745237147651,2017-07-02T16:30:50.000Z,lucygonzalezofc,False,27,341,826,0,4,0,0,0,0
460630352,2012-01-10T23:37:47.000Z,SummitExploring,False,362,1101,1235,9,1,0,0,4,0
726249001,2012-07-30T15:12:00.000Z,Ariel_Reyes_M,False,390,615,3455,0,2,0,0,0,0
954630068,2012-11-18T01:27:30.000Z,ConstruyaArq,False,141,578,2658,0,7,0,0,8,0
463890611,2012-01-14T16:04:07.000Z,SuPanzOn,False,297,909,8375,0,3,0,0,0,0
317329038,2011-06-14T19:35:10.000Z,tommy_rivas,False,165,679,4173,0,1,0,0,0,1
788277507325825024,2016-10-18T07:16:18.000Z,dealerdepoemas,False,695,429,4519,0,3,0,1,0,0
205394273,2010-10-20T19:42:53.000Z,Rudito_10,False,481,81,12248,0,22,5,2,33,1
1355178960829767684,2021-01-29T15:41:28.000Z,VasnyM,False,293,639,851,3,209,102,41,427,6
117844570,2010-02-26T20:17:19.000Z,Jobito_M,False,314,301,6550,2,84,6,26,98,1
106955421,2010-01-21T05:07:16.000Z,sergi_57,False,205,1146,1323,0,4,0,0,0,0
239528544,2011-01-17T20:51:58.000Z,sofiamazariegos,False,450,1203,7055,2,99,4,42,226,3
821536685041348609,2017-01-18T01:56:24.000Z,AleChercas01,False,371,480,1273,0,1,0,0,2,0
255111362,2011-02-20T18:06:24.000Z,oceanric,False,497,147,43,0,12,28,8,367,0
204857910,2010-10-19T16:27:23.000Z,chepehp,False,333,162,6426,0,1,0,0,0,0
2947645917,2014-12-29T01:44:55.000Z,monech30,False,23,194,1313,0,1,0,0,0,0
1288727137286004736,2020-07-30T06:44:41.000Z,AlphaTechLab,False,101,251,1089,0,17,10,6,53,3
329135867,2011-07-04T16:04:40.000Z,Alaranlo,False,79,366,1424,0,8,0,2,10,0
459763235,2012-01-10T01:16:42.000Z,isthat_guss,False,462,1658,2908,2,1,0,0,0,0
278146844,2011-04-06T18:08:41.000Z,Gabriel3DUrbano,False,566,596,8808,2,17,0,7,7,0
1313639608966668289,2020-10-07T00:37:57.000Z,locutorjgarcia,False,50,674,835,2,2,0,0,0,0
1299603324514295809,2020-08-29T07:03:03.000Z,ReneCor18818987,False,81,160,65,0,17,0,0,20,0
68205929,2009-08-23T18:40:07.000Z,KennettGiron,False,307,308,22815,2,8,0,2,5,0
1367671256603123716,2021-03-05T03:00:26.000Z,ErickMa47279792,False,7,62,12,0,2,0,1,1,0
3271195004,2015-07-07T17:39:48.000Z,mariorodolfo771,False,57,208,2587,1,2,0,0,1,0
2447894839,2014-04-16T19:40:46.000Z,kharolynne223,False,48,139,880,0,1,0,0,0,0
1378575668812845059,2021-04-04T05:10:35.000Z,Marcazu1,False,192,613,65,0,1,1,3,19,0
2415227108,2014-03-28T02:38:57.000Z,ElJose269,False,83,319,709,0,1,0,0,0,0
173636089,2010-08-02T00:10:53.000Z,LIvanJimenez,False,127,165,3910,1,5,0,0,1,0
40575296,2009-05-17T00:39:39.000Z,rossonera3,False,499,878,34390,6,1,0,0,0,0
790276539103404032,2016-10-23T19:39:44.000Z,Noamyair01,False,89,942,1011,0,11,0,0,0,0
723284634,2012-07-29T03:21:34.000Z,krodas28katy,False,21,141,89,0,1,0,0,0,0
309725498,2011-06-02T15:26:20.000Z,natyvesa,False,193,1119,1656,0,1,0,0,0,0
1232936635832111105,2020-02-27T07:53:23.000Z,DuarteRichardo,False,1526,2335,7327,6,9,1,7,31,1
1211425717163978752,2019-12-29T23:16:56.000Z,Maguzly,False,60,142,211,0,31,1,2,15,0
1414786645711282186,2021-07-13T03:20:08.000Z,Rodenaut1,False,21,80,127,0,7,1,7,10,0
2778185038,2014-09-20T19:35:09.000Z,andre_rouss,False,240,117,1955,0,1,0,0,0,0
118938525,2010-03-02T04:49:01.000Z,EmaMendoza,False,62,119,44,0,2,0,1,0,0
610381819,2012-06-17T00:20:57.000Z,efesonica,False,120,141,1880,0,9,0,4,4,0
264414301,2011-03-11T21:40:34.000Z,DanyVaBe,False,528,238,30853,6,227,11,75,296,4
169776908,2010-07-23T03:57:46.000Z,pixiee_Blossom,False,882,67,21291,10,264,13,79,350,7
378240062,2011-09-22T21:42:40.000Z,joven_dylan,False,842,755,8774,0,2,0,0,1,0
124817873,2010-03-20T17:32:08.000Z,ykeelx,False,2697,2168,123542,20,2,0,0,1,0
234397003,2011-01-05T15:20:50.000Z,WhiskeySnakepit,False,1959,1393,27258,18,11,1,4,7,0
3260503656,2015-06-30T00:44:57.000Z,mikeHConcul,False,192,830,38711,0,405,5,142,293,3
329501914,2011-07-05T05:36:20.000Z,DiazE_29,False,686,624,7234,17,1,0,0,0,0
1372438898,2013-04-22T15:47:02.000Z,juanrolando0165,False,2,57,56,0,1,0,0,1,0
3313669940,2015-08-12T19:14:07.000Z,sherryvargasc,False,10,92,5,1,1,0,0,1,0
1400007928137015296,2021-06-02T08:34:52.000Z,MannyCo92836547,False,8,55,6,0,1,0,0,0,0
1165655388345253889,2019-08-25T16:01:27.000Z,lfldc1,False,259,193,1624,0,42,42,68,377,5
302654788,2011-05-21T14:58:23.000Z,chistavin,False,16,299,143,1,7,0,0,0,0
1396904763665571840,2021-05-24T19:03:58.000Z,Julissa10334343,False,0,15,7,0,1,0,0,1,0
170458415,2010-07-24T22:12:49.000Z,rosario__dl,False,342,341,776,0,17,0,5,29,0
20333433,2009-02-07T21:11:58.000Z,H3l3n_F3rn4nd3z,False,189,453,7472,0,16,2,7,9,0
373164118,2011-09-14T03:11:12.000Z,dalp194,False,1309,1225,7866,2,32,4,9,39,0
801656334743666688,2016-11-24T05:18:59.000Z,jl_altuve,False,105,186,1446,0,73,13,17,89,0
1418250583,2013-05-10T14:18:19.000Z,luisarguetaa,False,738,1328,2066,0,64,16,10,83,1
271960372,2011-03-25T14:41:59.000Z,marvs1488,False,15170,1193,26126,9,862,807,1533,22995,41
171293862,2010-07-27T01:13:24.000Z,chicotacua,False,81,220,2638,0,5,0,1,2,0
1389096664816836614,2021-05-03T05:57:20.000Z,JuanCar13634501,False,6,42,9,0,2,0,0,2,0
1123073258813837313,2019-04-30T03:55:05.000Z,Gustavo96579199,False,36,846,261,0,1,0,0,0,0
966744464,2012-11-23T20:00:49.000Z,JosePexoxo,False,219,638,401,0,1,0,0,1,0
473063442,2012-01-24T16:11:12.000Z,MemoLgt,False,178,205,1066,1,19,2,3,11,0
1271563670930284546,2020-06-12T22:03:07.000Z,contreras____,False,21,74,171,0,8,0,2,5,0
568426707,2012-05-01T16:32:23.000Z,mistergerson,False,2528,3682,50044,13,1,0,0,10,0
2916046642,2014-12-11T18:51:05.000Z,LideresGt,False,1776,666,10415,8,125,46,36,138,8
1317010729241903105,2020-10-16T07:53:34.000Z,Gabi_Estrada11,False,77,79,595,0,1,0,1,10,0
868235636,2012-10-08T16:04:48.000Z,RobertBatistaC,False,482,506,3379,2,3,0,0,0,0
1414599340446916612,2021-07-12T14:55:52.000Z,geovanni_lux,False,1,5,2,0,1,0,0,0,0
1244355811981381634,2020-03-29T20:08:54.000Z,Littleebubu,False,20,92,570,0,47,0,0,1,0
88193194,2009-11-07T14:13:41.000Z,santosmercado,False,3566,3041,37554,46,26,54,15,102,8
469545291,2012-01-20T18:23:19.000Z,Chenal26,False,117,176,2272,0,2,0,0,0,0
340926574,2011-07-23T14:26:00.000Z,millielemus1,False,78,218,2339,0,56,39,7,142,1
1328226032,2013-04-05T02:26:33.000Z,krlos_peralta,False,239,223,5593,0,56,9,12,73,0
1469718772294455299,2021-12-11T17:21:20.000Z,LopezOlfania,False,3,145,7,0,1,0,0,0,0
1112090934,2013-01-22T17:19:02.000Z,ArrietaMonge,False,77,551,146,0,3,0,0,0,0
42296196,2009-05-24T22:39:02.000Z,moimoralesm,False,267,1192,2854,0,7,0,0,3,0
1303039477343031296,2020-09-07T18:36:44.000Z,zacariasJorgeee,False,93,121,686,0,60,4,35,166,1
17614138,2008-11-25T06:26:44.000Z,inguss05,False,239,323,2156,3,37,2,22,49,0
525868997,2012-03-16T00:04:14.000Z,Keila_Army13,False,141,677,3126,1,16,2,0,12,0
197894880,2010-10-02T19:20:14.000Z,djARWAD,False,714,1274,23186,3,1,0,0,0,0
1352455687012577282,2021-01-22T03:19:16.000Z,Mariela38376853,False,3,8,1,0,1,0,0,0,0
1382101932274253825,2021-04-13T22:42:51.000Z,reneyjoss,False,2217,352,863,3,95,119,170,2435,1
1247625967813693442,2020-04-07T20:43:17.000Z,DianaAmbrocio7,False,544,381,1313,1,402,210,246,3190,24
295391911,2011-05-08T23:02:24.000Z,juliobubu,False,61,241,203,0,1,0,0,0,0
429131555,2011-12-05T16:06:54.000Z,daveslmnca,False,90,280,17135,0,3,0,0,7,0
277287347,2011-04-05T02:18:02.000Z,pepebandera1,False,26697,1354,19845,79,1,0,2,31,0
1368386833,2013-04-21T01:17:35.000Z,bysub_,False,185,931,10106,0,135,4,27,115,2
455092317,2012-01-04T18:37:47.000Z,ia_vallejo,False,268,236,17293,0,3,0,0,0,0
133157307,2010-04-15T04:29:47.000Z,2890_marylhee,False,92,140,12049,0,94,4,8,51,1
296946151,2011-05-11T17:20:32.000Z,Mariajoli28,False,238,106,2063,0,4,0,0,1,0
2861668822,2014-11-04T23:31:54.000Z,AlexperioArias,False,34,208,339,0,3,0,0,0,0
250364890,2011-02-10T23:24:13.000Z,MarSer88,False,1738,532,10606,2,4,0,0,4,0
1917455070,2013-09-29T16:04:30.000Z,carmencentuka,False,177,493,2628,0,1,1,0,1,0
191737181,2010-09-17T06:15:53.000Z,Gary_Barrientos,False,122,121,2035,1,1,0,0,0,0
164494144,2010-07-09T01:00:29.000Z,jgarcia_gt,False,45,65,500,0,1,0,0,0,0
146556461,2010-05-21T18:53:17.000Z,papirodrigo,False,410,152,31767,10,89,10,21,66,1
337455115,2011-07-18T02:03:27.000Z,Cermenho,False,604,543,41365,1,77,2,15,39,0
330635050,2011-07-06T22:39:06.000Z,macosaj,False,237,627,2120,4,7,0,0,2,0
198949920,2010-10-05T17:11:32.000Z,LaPaolaAguilar,False,3399,766,41209,7,595,61,648,2136,26
758119630560985088,2016-07-27T01:59:39.000Z,Sergiorizzierii,False,66,313,1118,0,21,0,7,14,0
1576873153,2013-07-08T05:51:15.000Z,adriangomezme,False,1230,769,806,33,2,4,6,92,0
1199170630110851073,2019-11-26T03:39:08.000Z,_mesulam_em,False,1,16,48,0,1,0,1,1,0
282196424,2011-04-14T18:55:12.000Z,ksr_g93,False,310,332,35764,0,26,0,3,3,0
300125188,2011-05-17T07:30:55.000Z,Mauricio_22300,False,466,352,30510,1,100,1,27,44,0
132768904,2010-04-14T03:56:46.000Z,luchopipee,False,641,792,16408,9,6,0,3,2,0
825900729885945861,2017-01-30T02:57:33.000Z,Benja_223,False,26,491,113,0,13,4,1,19,1
395644851,2011-10-22T00:46:32.000Z,ferchocooj,False,18,189,156,0,6,0,1,0,0
1265122439870263296,2020-05-26T03:28:11.000Z,lmedinalopez,False,3,73,94,0,1,0,0,0,0
793455816187584512,2016-11-01T14:13:03.000Z,OttoGalindoGT,False,5801,1250,3596,13,326,470,859,4062,159
2966299803,2015-01-07T17:23:42.000Z,andread_gtv,False,13647,427,9076,43,257,5245,991,10791,968
1449877894482759682,2021-10-17T23:20:33.000Z,JosabethCastro3,False,951,61,75,0,36,24,52,302,0
2211598459,2013-11-24T00:53:20.000Z,Carmen1SKY,False,45,362,213,0,3,0,3,2,0
1624085430,2013-07-26T23:38:01.000Z,ChLu_17,False,364,434,9068,0,139,1,14,69,0
1364707779475341312,2021-02-24T22:44:35.000Z,Max44487787,False,698,408,38,0,16,249,83,2395,5
1315325298947354625,2020-10-11T16:16:25.000Z,Julio20068,False,1527,480,192,6,3,16,26,185,0
2874586674,2014-10-24T05:27:41.000Z,oscar55ruiz,False,83,600,3475,0,392,52,57,260,7
709054370,2012-07-21T14:22:55.000Z,angeloenriquezm,False,42,260,7509,3,96,2,2,54,1
1321054178,2013-04-01T19:53:37.000Z,joseIsaiasHerre,False,17,61,2348,0,11,0,1,1,0
352050908,2011-08-10T02:33:58.000Z,anitazamora102,False,33,43,39,0,10,1,1,8,0
1124076133534793731,2019-05-02T22:20:09.000Z,CancillerAleHT,True,104421,263,2750,122,1,5,10,92,1
1388699543609430016,2021-05-02T03:39:18.000Z,EliasRocsana,False,40,95,2456,0,22,14,0,36,0
82138409,2009-10-13T16:57:19.000Z,daniloramirezm,False,2068,2462,40920,30,385,161,273,1820,34
276545995,2011-04-03T15:45:31.000Z,Brandon_Zelada,False,683,1988,16702,0,1,0,0,0,0
1328038370,2013-04-04T23:53:22.000Z,InfoTopo,False,389,1291,4379,7,4,0,0,2,0
1537682142,2013-06-22T01:44:30.000Z,UrizarJulia65,False,8,123,460,1,4,0,1,0,0
1410818403380699136,2021-07-02T04:32:50.000Z,LigorriaDayana,False,0,7,117,0,2,0,0,1,0
1356074670966059013,2021-02-01T02:59:39.000Z,mzalesgay,False,160,43,20,0,1,0,1,8,0
43418338,2009-05-29T21:53:39.000Z,rengarsa,False,37,25,1541,0,114,10,13,182,0
1244761807,2013-03-05T22:33:15.000Z,mac_macRAM,False,3424,1459,12738,12,951,5474,894,19138,202
888197156,2012-10-18T05:59:37.000Z,a13_oromoli,False,152,91,2996,0,9,0,4,13,0
1093619079510937602,2019-02-07T21:14:41.000Z,AnaliSapon,False,58,220,25,0,2,1,0,0,0
2730008535,2014-07-31T16:55:40.000Z,Uris2014Paty,False,18,104,738,0,1,0,0,0,0
1108104129145171971,2019-03-19T20:33:06.000Z,sofcortezz,False,880,217,2386,0,174,69,36,919,6
1094060342534119424,2019-02-09T02:28:07.000Z,kellsfigueroa,False,129,86,629,0,22,1,27,225,0
67728103,2009-08-21T21:46:07.000Z,albassrox,False,472,973,45399,4,97,37,39,271,7
1446827548936126472,2021-10-09T13:20:45.000Z,ArriagaAnyeli,False,1,66,6,0,4,0,0,1,0
2867188200,2014-10-20T13:39:02.000Z,benny8718,False,31,204,295,0,35,0,4,3,0
2824131877,2014-09-21T11:54:04.000Z,Abner_Lemuel_G,False,9,73,151,0,2,0,0,0,0
1448687217908531204,2021-10-14T16:29:07.000Z,GBeycker,False,2,7,1,0,1,0,0,1,0
51849946,2009-06-28T21:29:13.000Z,jramirezusac09,False,58,504,1102,0,4,0,0,0,0
1297668106962251777,2020-08-23T22:53:04.000Z,CAROLAIN_DR,False,0,34,9,0,3,0,0,2,0
459533546,2012-01-09T19:40:17.000Z,angeleoh,False,334,400,89582,3,173,2,34,70,2
170937404,2010-07-26T04:28:39.000Z,samuelantonio95,False,660,683,34311,6,3,0,0,0,0
862832905399267328,2017-05-12T00:52:50.000Z,Lpriv21,False,3,126,208,0,16,0,3,1,0
757705811422486528,2016-07-25T22:35:17.000Z,ChanchavacHenry,False,2,80,13,0,1,0,0,1,0
75437815,2009-09-19T01:19:47.000Z,rodrigorodas_,False,433,441,23257,0,11,0,3,14,0
3646990523,2015-09-13T23:22:38.000Z,Tavo_590,False,1,25,22,0,2,0,0,2,0
705470271,2013-10-08T21:33:02.000Z,Pacaya76,False,18,329,482,0,6,0,0,1,0
1292646375419764736,2020-08-10T02:18:19.000Z,leslyodeth_,False,835,820,7476,1,964,116,505,2146,28
708441674,2012-07-21T05:42:46.000Z,Abigail13_0,False,297,108,1306,0,58,1,28,97,2
15431140,2008-07-14T19:39:22.000Z,karelgolcher,False,380,568,3324,14,131,129,47,597,5
118769597,2010-03-01T18:04:48.000Z,ueog_,False,170,260,13821,1,21,0,11,16,0
368712209,2011-09-06T03:03:49.000Z,LKikeUrrutiaF,False,123,1697,238,1,5,0,0,16,0
251900630,2011-02-14T02:24:55.000Z,sportenango,False,17492,6,2129,41,1,0,0,0,0
2993435026,2015-01-23T01:48:18.000Z,cajanel_21,False,984,233,6172,4,3,0,0,1,0
425098085,2011-11-30T15:13:51.000Z,FumandoVida_,False,491,166,11846,2,99,6,14,39,1
474031910,2012-01-25T15:47:35.000Z,tamalspirit17,False,63,130,397,0,38,0,0,13,0
1386495004550565889,2021-04-26T01:39:20.000Z,LuisaAyala09,False,3143,540,205,4,37,176,202,2937,1
913493348,2012-10-29T23:48:46.000Z,PosadaDonJose,False,274,315,481,1,1,0,0,0,0
335039013,2011-07-14T01:56:59.000Z,lester_menendez,False,146,350,2853,3,2,0,0,0,0
267418181,2011-03-16T22:42:24.000Z,KarlaMJC,False,368,378,10898,2,70,1,33,40,0
1264289400713814017,2020-05-23T20:17:58.000Z,WillyGon3,False,0,36,18,0,4,0,0,0,0
2357806582,2014-02-22T03:24:32.000Z,ofcg27,False,63,135,583,0,38,0,8,44,0
62908838,2009-08-04T19:46:19.000Z,vanebaes,False,105,208,2152,0,2,0,0,0,0
999374206591782912,2018-05-23T19:39:13.000Z,jmdlh4,False,159,1872,3890,2,72,3,22,109,2
297208489,2011-05-12T03:46:54.000Z,JosSandoval1,False,73,195,270,0,1,0,0,0,0
1298466156139945991,2020-08-26T03:44:13.000Z,nielsen_lopez,False,159,2125,11747,0,538,1,15,596,0
385165583,2011-10-05T00:30:07.000Z,lishus01,False,32,247,678,0,39,0,2,8,0
1343398997948592128,2020-12-28T03:34:44.000Z,EDIZUIGA2,False,8,66,1255,0,82,1,6,59,0
1485673446,2013-06-05T18:30:19.000Z,linaresfranc420,False,225,372,2263,0,50,0,23,13,0
118160929,2010-02-27T19:59:09.000Z,DF_Higueros,False,180,170,2967,0,13,1,9,4,0
1296662047917248512,2020-08-21T04:15:10.000Z,Lavecina_day,False,59,51,659,0,368,1,15,221,1
915999222285131777,2017-10-05T17:56:47.000Z,MiltonLeiva13,False,4,105,119,0,10,0,1,0,0
3054515064,2015-03-02T04:20:30.000Z,asherah_isht,False,371,1561,2056,0,1,0,0,0,0
1343787318340165632,2020-12-29T05:14:12.000Z,BizarroSteven,False,1,2,1,0,1,0,0,0,0
432675458,2011-12-09T17:16:06.000Z,_josecgonza,False,968,662,43600,4,2,0,1,5,0
1024516988998234113,2018-08-01T04:47:39.000Z,skidrow_1306,False,78,285,1386,0,57,0,17,103,0
131392466,2010-04-10T03:58:48.000Z,JocMiguelMadrid,False,1332,332,39371,2,9,0,0,0,0
147279786,2010-05-23T18:07:04.000Z,YungLex_1,False,293,469,54699,5,1,0,0,0,0
247658413,2011-02-05T08:20:14.000Z,D_Azucena20,False,405,371,1396,2,54,4,17,58,1
270069949,2011-03-21T23:11:50.000Z,kike_orellana,False,247,549,14642,1,1,0,1,2,0
276033777,2011-04-02T14:21:32.000Z,lparedesgt,False,316,754,24468,4,205,16,140,594,3
1261318765280714753,2020-05-15T15:35:18.000Z,MessEdgar,False,20,609,146,0,24,0,9,25,0
101085199,2010-01-01T23:38:07.000Z,doncarlo1301,False,1255,4992,5171,0,1,0,0,0,0
84174003,2009-10-21T22:02:17.000Z,Mi_lauu,False,272,295,4540,0,1,0,0,0,0
1020154285101895690,2018-07-20T03:51:49.000Z,VicenteCarrera_,False,12096,2608,108710,24,2506,36461,8898,156531,1694
447368108,2011-12-26T20:22:59.000Z,CynCofano,False,128942,246,14995,48,10,0,1,14,0
1357342252616458244,2021-02-04T14:56:57.000Z,kenPerezArita,False,1,10,1,0,1,0,0,1,0
175874516,2010-08-07T21:55:22.000Z,luisfer215,False,544,575,56521,3,1,0,0,0,0
1275707708,2013-03-17T18:43:03.000Z,ronygarcia20021,False,12,52,24,0,1,0,0,1,0
1073049084796305410,2018-12-13T02:56:52.000Z,JovitaGmez1,False,6,31,146,0,9,0,0,3,0
426092645,2011-12-01T20:47:51.000Z,marielizag06,False,228,678,2237,6,1,0,0,1,0
388573441,2011-10-11T00:03:08.000Z,mariaasintilde,False,564,249,26117,1,459,25,249,610,6
227535099,2010-12-17T02:46:10.000Z,kerimhandal,False,7577,1284,24293,0,3,0,0,4,0
111162265,2010-02-04T00:35:26.000Z,mynor_free,False,3148,1377,86746,31,2008,1536,1839,9423,483
258437996,2011-02-27T18:38:44.000Z,WichoMorales09,False,572,474,20218,3,330,31,196,737,11
501393371,2012-02-24T03:04:19.000Z,heidyggg,False,339,527,3444,0,20,0,0,1,0
1245123160946741248,2020-03-31T22:58:06.000Z,Miopticgt,False,58,713,459,0,27,0,0,8,0
46772600,2009-06-12T23:11:24.000Z,Kevin_Rega93,False,486,102,36698,10,9,0,0,0,0
513300537,2012-03-03T15:45:55.000Z,SagasOfADownlml,False,1542,1274,4015,2,141,3,14,17,1
1253481558683668482,2020-04-24T00:31:15.000Z,BalamGaneshGuat,False,8,0,147,0,35,0,0,0,0
217153740,2010-11-18T18:45:41.000Z,Andresleiva0,False,114,185,2068,0,2,0,0,0,0
1338698892012089344,2020-12-15T04:14:34.000Z,idkheinseell,False,31,27,40,0,3,0,2,3,0
743177241060737024,2016-06-15T20:23:56.000Z,muni_barrios,False,822,147,5490,0,1,6,3,18,0
788493105389371394,2016-10-18T21:33:00.000Z,stguatetravel,False,136,633,667,0,17,0,0,1,0
1276324866942214146,2020-06-26T01:22:35.000Z,masdemixela,False,12,69,82,0,1,0,0,0,0
212624010,2010-11-06T16:00:22.000Z,guatestarwars,False,1877,863,19938,2,1134,1256,1316,7448,195
1909169682,2013-09-26T21:03:16.000Z,andreeaminera,False,235,441,2536,1,5,0,0,3,0
98972277,2009-12-23T22:21:13.000Z,HugoAMD,False,247,557,19967,1,19,2,4,24,1
1092337611568529410,2019-02-04T08:22:36.000Z,ShelviSantizo,False,216,99,1620,0,1,0,0,10,0
172132487,2010-07-29T00:12:02.000Z,JC91_,False,512,381,28952,1,1,0,0,1,0
1460262364964696071,2021-11-15T15:04:21.000Z,_robin93,False,9,154,207,0,3,0,0,0,0
201330210,2010-10-11T16:25:22.000Z,elguille671,False,182,595,4722,1,61,3,28,92,0
981634766268231683,2018-04-04T20:49:00.000Z,soysatturno,False,314,718,1864,0,2,0,0,7,0
393758676,2011-10-19T01:20:43.000Z,fco9168,False,107,338,5777,0,18,0,2,14,0
1352616810349273089,2021-01-22T13:59:26.000Z,nixbz17,False,170,601,513,0,26,2,1,37,0
222361480,2010-12-03T05:33:15.000Z,Mynoroberto_,False,794,170,25398,4,191,16,43,71,1
1356064801,2013-04-16T04:46:46.000Z,chinchilla_alba,False,37,83,116,0,14,0,3,8,0
2572054165,2014-06-17T02:22:58.000Z,B_Ruano28,False,74,327,729,0,55,0,3,11,0
280298390,2011-04-11T02:03:59.000Z,ovmm,False,51,80,2207,2,99,1,19,27,0
201729336,2010-10-12T14:05:12.000Z,karlyenriquez,False,187,135,864,0,6,0,0,4,0
262467522,2011-03-08T03:06:38.000Z,jupadeci,False,96,279,1437,1,1,0,0,3,0
874977110,2012-10-12T05:15:50.000Z,angel_itzep,False,17,77,53,0,2,0,0,0,0
366059916,2011-09-01T14:10:26.000Z,_JhosepA,False,1662,247,9523,85,1,0,1,4,0
708475338200731649,2016-03-12T02:10:58.000Z,joxanydaimler,False,1,122,10,0,1,0,0,1,0
77594264,2009-09-26T22:45:19.000Z,GiafarMXA,False,142,674,9182,0,20,5,7,39,0
616828935,2012-06-24T04:09:52.000Z,Alejandro_GT502,False,55,16,2086,0,8,0,7,13,0
258083533,2011-02-26T22:53:18.000Z,Im_PabloJ,False,282,426,31796,2,7,1,4,4,0
329062033,2011-07-04T13:48:06.000Z,pinto_y_sho,False,138,137,10099,1,69,12,52,140,1
971229572,2012-11-26T03:12:13.000Z,moshis695,False,76,41,255,0,7,8,3,9,0
708333495807045633,2016-03-11T16:47:20.000Z,Paulaespinosaa_,False,111,211,2105,0,1,0,1,5,0
304167575,2011-05-24T01:51:05.000Z,elymef,False,113,99,10633,1,11,0,1,1,0
467728622,2012-01-18T19:47:05.000Z,disoniador,False,182,111,9299,2,20,0,0,0,0
205529845,2010-10-21T02:24:44.000Z,Antonioquixtan,False,18,131,129,0,2,0,0,0,0
1275267756045238272,2020-06-23T03:22:06.000Z,mo64035985,False,2253,2655,931,2,117,460,477,6759,8
268870295,2011-03-19T16:51:24.000Z,Clara14_,False,294,651,4882,2,28,0,10,2,0
277738281,2011-04-05T22:58:46.000Z,NekisAguilar,False,156,148,11483,1,1,0,0,0,0
1409589184516526089,2021-06-28T19:07:20.000Z,Antonio39562877,False,10,190,402,0,1,0,0,1,0
378895833,2011-09-24T00:46:39.000Z,TitaGuerra7,False,153,117,14057,0,4,0,0,5,0
140187450,2010-05-04T20:59:12.000Z,imprentaileana,False,51,253,345,1,43,0,0,0,0
519003858,2012-03-08T23:54:51.000Z,TefhaEscobar,False,312,207,20450,1,16,0,0,1,0
93722914,2009-11-30T22:18:27.000Z,edjoelco,False,66,393,1938,0,17,1,3,9,0
3337026291,2015-06-20T15:18:00.000Z,bernardosilvagt,False,4430,1697,41005,3,10,87,46,391,16
342308660,2011-07-25T20:16:31.000Z,javierdelcid89,False,143,500,2562,0,1,0,0,1,0
931700012475731968,2017-11-18T01:46:07.000Z,mariocolo_ne,False,7,46,46,0,1,0,0,0,0
